L_rlu,Qz_A_inv,bandwidth_sigma_fraction,I_HT_raw_p_0p01,I_HT_bandwidth_avg_p_0p01,I_HT_raw_p_0p001,I_HT_bandwidth_avg_p_0p001,I_HT_raw_p_0p0001,I_HT_bandwidth_avg_p_0p0001,I_HT_raw_p_0p0,I_HT_bandwidth_avg_p_0p0
4.558,1.000096334338754,0.006999999999999999,2275880706562.6064,11916995016277.678,2275880706562.6064,11916995016277.678,2275880706562.6064,11916995016277.678,2275880706562.6064,11916995016277.678
4.559,1.0003157499452346,0.006999999999999999,584289785770.1036,11920458801189.604,584289785770.1036,11920458801189.604,584289785770.1036,11920458801189.604,584289785770.1036,11920458801189.604
4.5600000000000005,1.0005351655517152,0.006999999999999999,1191747637.5468311,11924729275696.47,1191747637.5468311,11924729275696.47,1191747637.5468311,11924729275696.47,1191747637.5468311,11924729275696.47
4.561,1.0007545811581957,0.006999999999999999,584615799094.9784,11929665446825.342,584615799094.9784,11929665446825.342,584615799094.9784,11929665446825.342,584615799094.9784,11929665446825.342
4.562,1.0009739967646765,0.006999999999999999,2278412863059.203,11935156399474.123,2278412863059.203,11935156399474.123,2278412863059.203,11935156399474.123,2278412863059.203,11935156399474.123
4.563,1.001193412371157,0.006999999999999999,4917689333501.321,11940938998012.047,4917689333501.321,11940938998012.047,4917689333501.321,11940938998012.047,4917689333501.321,11940938998012.047
4.564,1.0014128279776378,0.006999999999999999,8244890325553.746,11946578014328.096,8244890325553.746,11946578014328.096,8244890325553.746,11946578014328.096,8244890325553.746,11946578014328.096
4.565,1.0016322435841185,0.006999999999999999,11934963807615.418,11951547709617.996,11934963807615.418,11951547709617.996,11934963807615.418,11951547709617.996,11934963807615.418,11951547709617.996
4.566,1.001851659190599,0.006999999999999999,15627147117298.232,11955899995996.8,15627147117298.232,11955899995996.8,15627147117298.232,11955899995996.8,15627147117298.232,11955899995996.8
4.567,1.0020710747970796,0.006999999999999999,18960267656093.49,11959512084098.113,18960267656093.49,11959512084098.113,18960267656093.49,11959512084098.113,18960267656093.49,11959512084098.113
4.5680000000000005,1.0022904904035603,0.006999999999999999,21608103766447.605,11962339354995.965,21608103766447.605,11962339354995.965,21608103766447.605,11962339354995.965,21608103766447.605,11962339354995.965
4.569,1.0025099060100409,0.006999999999999999,23311343942239.74,11964377919360.713,23311343942239.74,11964377919360.713,23311343942239.74,11964377919360.713,23311343942239.74,11964377919360.713
4.57,1.0027293216165216,0.006999999999999999,23903013569556.773,11965884198930.709,23903013569556.773,11965884198930.709,23903013569556.773,11965884198930.709,23903013569556.773,11965884198930.709
4.571,1.0029487372230022,0.006999999999999999,23324876125363.26,11967352167438.57,23324876125363.26,11967352167438.57,23324876125363.26,11967352167438.57,23324876125363.26,11967352167438.57
4.572,1.003168152829483,0.006999999999999999,21633197922124.023,11968939996758.145,21633197922124.023,11968939996758.145,21633197922124.023,11968939996758.145,21633197922124.023,11968939996758.145
4.573,1.0033875684359637,0.006999999999999999,18993305858816.566,11970696448229.494,18993305858816.566,11970696448229.494,18993305858816.566,11970696448229.494,18993305858816.566,11970696448229.494
4.574,1.0036069840424442,0.006999999999999999,15663464467526.062,11972759832719.328,15663464467526.062,11972759832719.328,15663464467526.062,11972759832719.328,15663464467526.062,11972759832719.328
4.575,1.0038263996489247,0.006999999999999999,11969644489082.62,11975377588854.596,11969644489082.62,11975377588854.596,11969644489082.62,11975377588854.596,11969644489082.62,11975377588854.596
4.5760000000000005,1.0040458152554055,0.006999999999999999,8273647848896.135,11978340379206.117,8273647848896.135,11978340379206.117,8273647848896.135,11978340379206.117,8273647848896.135,11978340379206.117
4.577,1.004265230861886,0.006999999999999999,4937705760684.568,11981604842044.79,4937705760684.568,11981604842044.79,4937705760684.568,11981604842044.79,4937705760684.568,11981604842044.79
4.578,1.0044846464683668,0.006999999999999999,2289013806645.862,11985163935190.193,2289013806645.862,11985163935190.193,2289013806645.862,11985163935190.193,2289013806645.862,11985163935190.193
4.579,1.0047040620748473,0.006999999999999999,587676066095.2671,11989017813730.09,587676066095.2671,11989017813730.09,587676066095.2671,11989017813730.09,587676066095.2671,11989017813730.09
4.58,1.004923477681328,0.006999999999999999,1198685029.9564989,11993213772905.494,1198685029.9564989,11993213772905.494,1198685029.9564989,11993213772905.494,1198685029.9564989,11993213772905.494
4.581,1.0051428932878086,0.006999999999999999,588033964251.8411,11997603212036.445,588033964251.8411,11997603212036.445,588033964251.8411,11997603212036.445,588033964251.8411,11997603212036.445
4.582,1.0053623088942891,0.006999999999999999,2291791495242.903,12002166833143.562,2291791495242.903,12002166833143.562,2291791495242.903,12002166833143.562,2291791495242.903,12002166833143.562
4.583,1.0055817245007699,0.006999999999999999,4946689537678.45,12006895360552.076,4946689537678.45,12006895360552.076,4946689537678.45,12006895360552.076,4946689537678.45,12006895360552.076
4.5840000000000005,1.0058011401072506,0.006999999999999999,8293719752047.976,12011782902008.238,8293719752047.976,12011782902008.238,8293719752047.976,12011782902008.238,8293719752047.976,12011782902008.238
4.585,1.0060205557137312,0.006999999999999999,12005949234553.623,12016818281410.752,12005949234553.623,12016818281410.752,12005949234553.623,12016818281410.752,12005949234553.623,12016818281410.752
4.586,1.006239971320212,0.006999999999999999,15720488289024.62,12021994415293.705,15720488289024.62,12021994415293.705,15720488289024.62,12021994415293.705,15720488289024.62,12021994415293.705
4.587,1.0064593869266925,0.006999999999999999,19073998272836.668,12027288304093.275,19073998272836.668,12027288304093.275,19073998272836.668,12027288304093.275,19073998272836.668,12027288304093.275
4.588,1.006678802533173,0.006999999999999999,21738265352580.484,12032587343302.936,21738265352580.484,12032587343302.936,21738265352580.484,12032587343302.936,21738265352580.484,12032587343302.936
4.589,1.0068982181396537,0.006999999999999999,23452357404887.336,12037773962622.047,23452357404887.336,12037773962622.047,23452357404887.336,12037773962622.047,23452357404887.336,12037773962622.047
4.59,1.0071176337461343,0.006999999999999999,24048213651103.156,12042711580027.002,24048213651103.156,12042711580027.002,24048213651103.156,12042711580027.002,24048213651103.156,12042711580027.002
4.591,1.007337049352615,0.006999999999999999,23467157596002.938,12047257958658.613,23467157596002.938,12047257958658.613,23467157596002.938,12047257958658.613,23467157596002.938,12047257958658.613
4.5920000000000005,1.0075564649590958,0.006999999999999999,21765710893406.055,12051278616259.35,21765710893406.055,12051278616259.35,21765710893406.055,12051278616259.35,21765710893406.055,12051278616259.35
4.593,1.0077758805655763,0.006999999999999999,19110132199624.445,12054674173374.56,19110132199624.445,12054674173374.56,19110132199624.445,12054674173374.56,19110132199624.445,12054674173374.56
4.594,1.007995296172057,0.006999999999999999,15760208556370.31,12057409087444.518,15760208556370.31,12057409087444.518,15760208556370.31,12057409087444.518,15760208556370.31,12057409087444.518
4.595,1.0082147117785374,0.006999999999999999,12043879376969.95,12059493196558.45,12043879376969.95,12059493196558.45,12043879376969.95,12059493196558.45,12043879376969.95,12059493196558.45
4.596,1.0084341273850181,0.006999999999999999,8325171621241.629,12061005282984.846,8325171621241.629,12061005282984.846,8325171621241.629,12061005282984.846,8325171621241.629,12061005282984.846
4.597,1.008653542991499,0.006999999999999999,4968581176131.629,12062094864065.47,4968581176131.629,12062094864065.47,4968581176131.629,12062094864065.47,4968581176131.629,12062094864065.47
4.598,1.0088729585979794,0.006999999999999999,2303385393216.6475,12063056841068.47,2303385393216.6475,12063056841068.47,2303385393216.6475,12063056841068.47,2303385393216.6475,12063056841068.47
4.599,1.0090923742044602,0.006999999999999999,591380717260.1877,12064145818763.473,591380717260.1877,12064145818763.473,591380717260.1877,12064145818763.473,591380717260.1877,12064145818763.473
4.6000000000000005,1.009311789810941,0.006999999999999999,1206272668.7770298,12065587960103.514,1206272668.7770298,12065587960103.514,1206272668.7770298,12065587960103.514,1206272668.7770298,12065587960103.514
4.601,1.0095312054174215,0.006999999999999999,591771542968.1134,12067631667878.734,591771542968.1134,12067631667878.734,591771542968.1134,12067631667878.734,591771542968.1134,12067631667878.734
4.602,1.009750621023902,0.006999999999999999,2306416603111.9634,12070497263746.752,2306416603111.9634,12070497263746.752,2306416603111.9634,12070497263746.752,2306416603111.9634,12070497263746.752
4.603,1.0099700366303825,0.006999999999999999,4978383682012.384,12074354316530.953,4978383682012.384,12074354316530.953,4978383682012.384,12074354316530.953,4978383682012.384,12074354316530.953
4.604,1.0101894522368633,0.006999999999999999,8347071800251.52,12079293958328.955,8347071800251.52,12079293958328.955,8347071800251.52,12079293958328.955,8347071800251.52,12079293958328.955
4.605,1.010408867843344,0.006999999999999999,12083490183766.273,12085318105220.053,12083490183766.273,12085318105220.053,12083490183766.273,12085318105220.053,12083490183766.273,12085318105220.053
4.606,1.0106282834498246,0.006999999999999999,15822424517056.172,12092329204578.693,15822424517056.172,12092329204578.693,15822424517056.172,12092329204578.693,15822424517056.172,12092329204578.693
4.607,1.0108476990563053,0.006999999999999999,19198171239281.28,12100130080447.895,19198171239281.28,12100130080447.895,19198171239281.28,12100130080447.895,19198171239281.28,12100130080447.895
4.6080000000000005,1.0110671146627859,0.006999999999999999,21880343666446.547,12108435398941.26,21880343666446.547,12108435398941.26,21880343666446.547,12108435398941.26,21880343666446.547,12108435398941.26
4.609,1.0112865302692664,0.006999999999999999,23606244350783.996,12116891107752.469,23606244350783.996,12116891107752.469,23606244350783.996,12116891107752.469,23606244350783.996,12116891107752.469
4.61,1.0115059458757472,0.006999999999999999,24206631910752.336,12125103715745.352,24206631910752.336,12125103715745.352,24206631910752.336,12125103715745.352,24206631910752.336,12125103715745.352
4.611,1.0117253614822277,0.006999999999999999,23622355131737.746,12132714929267.447,23622355131737.746,12132714929267.447,23622355131737.746,12132714929267.447,23622355131737.746,12132714929267.447
4.612,1.0119447770887084,0.006999999999999999,21910219555749.305,12139287980865.967,21910219555749.305,12139287980865.967,21910219555749.305,12139287980865.967,21910219555749.305,12139287980865.967
4.613,1.0121641926951892,0.006999999999999999,19237504849162.44,12144525352438.379,19237504849162.44,12144525352438.379,19237504849162.44,12144525352438.379,19237504849162.44,12144525352438.379
4.614,1.0123836083016697,0.006999999999999999,15865661975718.729,12148245517752.102,15865661975718.729,12148245517752.102,15865661975718.729,12148245517752.102,15865661975718.729,12148245517752.102
4.615,1.0126030239081503,0.006999999999999999,12124778906553.24,12150407223575.89,12124778906553.24,12150407223575.89,12124778906553.24,12150407223575.89,12124778906553.24,12150407223575.89
4.616,1.0128224395146308,0.006999999999999999,8381308491146.333,12151019603594.33,8381308491146.333,12151019603594.33,8381308491146.333,12151019603594.33,8381308491146.333,12151019603594.33
4.617,1.0130418551211116,0.006999999999999999,5002213497783.598,12149792728177.328,5002213497783.598,12149792728177.328,5002213497783.598,12149792728177.328,5002213497783.598,12149792728177.328
4.618,1.0132612707275923,0.006999999999999999,2319036792890.203,12148276140346.195,2319036792890.203,12148276140346.195,2319036792890.203,12148276140346.195,2319036792890.203,12148276140346.195
4.619,1.0134806863340728,0.006999999999999999,595414396526.454,12147130218158.969,595414396526.454,12147130218158.969,595414396526.454,12147130218158.969,595414396526.454,12147130218158.969
4.62,1.0137001019405536,0.006999999999999999,1214532394.5039945,12146954451007.584,1214532394.5039945,12146954451007.584,1214532394.5039945,12146954451007.584,1214532394.5039945,12146954451007.584
4.621,1.0139195175470344,0.006999999999999999,595839303159.4586,12148222374539.64,595839303159.4586,12148222374539.64,595839303159.4586,12148222374539.64,595839303159.4586,12148222374539.64
4.622,1.0141389331535149,0.006999999999999999,2322330338628.133,12151231918329.297,2322330338628.133,12151231918329.297,2322330338628.133,12151231918329.297,2322330338628.133,12151231918329.297
4.623,1.0143583487599954,0.006999999999999999,5012863158708.779,12156076465676.135,5012863158708.779,12156076465676.135,5012863158708.779,12156076465676.135,5012863158708.779,12156076465676.135
4.624,1.014577764366476,0.006999999999999999,8405100392662.231,12162639437416.04,8405100392662.231,12162639437416.04,8405100392662.231,12162639437416.04,8405100392662.231,12162639437416.04
4.625,1.0147971799729567,0.006999999999999999,12167810479785.002,12170612569472.81,12167810479785.002,12170612569472.81,12167810479785.002,12170612569472.81,12167810479785.002,12170612569472.81
4.626,1.0150165955794375,0.006999999999999999,15933250198645.098,12179535450285.48,15933250198645.098,12179535450285.48,15933250198645.098,12179535450285.48,15933250198645.098,12179535450285.48
4.627,1.015236011185918,0.006999999999999999,19333145364271.027,12188851620485.352,19333145364271.027,12188851620485.352,19333145364271.027,12188851620485.352,19333145364271.027,12188851620485.352
4.628,1.0154554267923988,0.006999999999999999,22034749476154.85,12197974167441.852,22034749476154.85,12197974167441.852,22034749476154.85,12197974167441.852,22034749476154.85,12197974167441.852
